property_id,listing_type,property_type,neighborhood,town,bedrooms,bathrooms,parking_spaces,floor_size_sqm,land_size_acres,year_built,floor_number,condition,furnishing,has_swimming_pool,has_gym,has_borehole,has_backup_generator,has_security,has_garden,is_gated_community,distance_to_cbd_km,location_tier,price_ksh
1742,For Rent,Bedsitter,Kabarak,Nakuru,0,1,0,26,,2023,2,Excellent,Semi-Furnished,0,0,1,0,1,0,0,20.0,affordable,4500
1743,For Rent,Studio,Kabarak,Nakuru,0,1,0,24,,2022,3,New,Semi-Furnished,0,0,1,0,0,0,0,20.0,affordable,8500
1744,For Rent,Bedsitter,Kabarak,Nakuru,0,1,0,13,,2010,1,Good,Semi-Furnished,0,0,0,0,1,0,0,20.0,affordable,7500
1745,For Rent,Studio,Kabarak,Nakuru,0,1,0,19,,2016,1,New,Furnished,0,0,1,0,1,0,0,20.0,affordable,7500
1746,For Rent,Single Room,Kabarak,Nakuru,0,1,0,27,,2020,3,Good,Semi-Furnished,0,0,0,0,1,0,0,20.0,affordable,6500
1747,For Rent,Single Room,Kabarak,Nakuru,0,1,0,16,,2021,1,New,Unfurnished,0,0,0,0,1,0,0,20.0,affordable,5000
1748,For Rent,Single Room,Kabarak,Nakuru,0,1,0,21,,2006,0,Excellent,Semi-Furnished,0,0,0,0,1,0,0,20.0,affordable,9500
1749,For Rent,Bedsitter,Kabarak,Nakuru,0,1,0,21,,2011,3,New,Furnished,0,0,0,0,0,0,0,20.0,affordable,5500
1750,For Rent,Single Room,Kabarak,Nakuru,0,1,0,19,,2023,4,Good,Furnished,0,0,1,0,1,0,0,20.0,affordable,8500
1751,For Rent,Studio,Kabarak,Nakuru,0,1,0,16,,2014,3,Good,Furnished,0,0,1,0,1,0,0,20.0,affordable,9500
1752,For Rent,Studio,Kabarak,Nakuru,0,1,0,25,,2023,1,Excellent,Furnished,0,0,0,0,1,0,0,20.0,affordable,9500
1753,For Rent,Single Room,Kabarak,Nakuru,0,1,0,21,,2019,1,Excellent,Furnished,0,0,0,0,1,0,0,20.0,affordable,7500
1754,For Rent,Bedsitter,Kabarak,Nakuru,0,1,0,23,,2006,0,New,Semi-Furnished,0,0,1,0,1,0,0,20.0,affordable,5500
1755,For Rent,Single Room,Kabarak,Nakuru,0,1,0,12,,2000,2,Excellent,Furnished,0,0,1,0,1,0,0,20.0,affordable,9500
1757,For Rent,Townhouse,Kiamunyi,Nakuru,2,1,1,86,,2017,0,Excellent,Furnished,0,0,0,1,0,0,1,5.0,mid,53000
1762,For Rent,Apartment,Kiamunyi,Nakuru,3,2,1,102,,2000,3,Good,Furnished,0,0,0,1,1,0,0,5.0,mid,44000
1765,For Rent,Apartment,Kiamunyi,Nakuru,4,3,1,165,,2002,6,New,Furnished,0,0,1,0,1,0,0,5.0,mid,48000
1766,For Rent,Townhouse,Kiamunyi,Nakuru,3,2,2,101,,2002,0,Excellent,Furnished,0,0,0,0,1,0,0,5.0,mid,48000
1767,For Rent,Townhouse,Kiamunyi,Nakuru,2,1,2,47,,2016,0,Good,Semi-Furnished,0,0,0,0,1,0,0,5.0,mid,63000
1769,For Rent,Apartment,Kiamunyi,Nakuru,4,4,2,182,,2023,6,Excellent,Unfurnished,0,0,0,1,1,0,0,5.0,mid,33000
1772,For Rent,Apartment,Lanet,Nakuru,4,3,1,162,,2011,8,Excellent,Semi-Furnished,0,0,0,0,0,0,0,8.0,mid,48000
1773,For Rent,Apartment,Lanet,Nakuru,1,1,2,62,,2007,4,Excellent,Semi-Furnished,0,0,0,0,1,0,0,8.0,mid,41000
1774,For Rent,Apartment,Lanet,Nakuru,1,1,1,59,,2020,5,Excellent,Unfurnished,0,0,0,0,1,0,0,8.0,mid,30000
1775,For Rent,Apartment,Lanet,Nakuru,2,1,1,100,,1999,4,New,Semi-Furnished,0,0,1,0,0,0,0,8.0,mid,45000
1776,For Rent,Bungalow,Lanet,Nakuru,3,3,2,103,0.285,2018,0,Excellent,Furnished,0,0,1,0,1,1,0,8.0,mid,36000
1778,For Rent,Apartment,Lanet,Nakuru,2,2,0,109,,1994,8,Fair,Unfurnished,0,0,0,0,0,0,0,8.0,mid,32000
1779,For Rent,Apartment,Lanet,Nakuru,3,3,2,162,,1998,6,New,Furnished,0,0,0,0,1,0,0,8.0,mid,53000
1780,For Rent,Bungalow,Lanet,Nakuru,5,4,2,260,0.154,1998,0,Excellent,Unfurnished,0,0,0,0,1,1,0,8.0,mid,57000
1782,For Rent,Townhouse,Lanet,Nakuru,5,4,1,148,,2007,0,New,Furnished,0,0,1,0,1,0,0,8.0,mid,65000
1784,For Rent,Apartment,Lanet,Nakuru,2,2,0,116,,2022,1,Excellent,Semi-Furnished,0,0,0,0,1,0,0,8.0,mid,54000
1785,For Rent,Apartment,Lanet,Nakuru,3,2,1,162,,1998,8,Good,Semi-Furnished,0,0,0,0,1,0,0,8.0,mid,35000
1787,For Rent,Apartment,Lanet,Nakuru,2,2,1,79,,2014,5,Good,Unfurnished,0,0,1,0,0,0,0,8.0,mid,43000
1788,For Rent,Bungalow,Lanet,Nakuru,4,3,2,215,1.529,1990,0,Good,Furnished,0,0,0,0,1,1,0,8.0,mid,59000
1792,For Rent,Apartment,London,Nakuru,3,3,2,137,,1998,3,Good,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,20000
1793,For Rent,Apartment,London,Nakuru,2,1,2,79,,2006,9,Fair,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,31000
1794,For Rent,Apartment,London,Nakuru,1,1,1,68,,1992,12,Excellent,Semi-Furnished,0,0,1,0,1,0,0,3.0,affordable,21000
1796,For Rent,Bungalow,London,Nakuru,4,3,1,150,0.512,2009,0,Excellent,Unfurnished,0,0,1,0,0,1,0,3.0,affordable,19000
1797,For Rent,Studio,London,Nakuru,0,1,2,36,,2004,9,New,Furnished,0,0,0,0,1,0,0,3.0,affordable,23000
1799,For Rent,Bungalow,London,Nakuru,4,4,2,191,0.434,1997,0,New,Semi-Furnished,0,0,1,0,1,1,0,3.0,affordable,48000
1803,For Rent,Apartment,London,Nakuru,2,2,1,87,,2023,3,New,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,26000
1804,For Rent,Studio,London,Nakuru,0,1,1,40,,2012,9,Excellent,Unfurnished,0,0,0,0,1,0,0,3.0,affordable,21000
1806,For Rent,Apartment,London,Nakuru,4,3,1,170,,1990,3,Good,Furnished,0,0,1,0,1,0,0,3.0,affordable,26000
1807,For Rent,Apartment,London,Nakuru,1,1,1,72,,1997,13,New,Semi-Furnished,0,0,1,0,1,0,0,3.0,affordable,28000
1808,For Rent,Bungalow,London,Nakuru,3,2,1,157,0.921,1997,0,Good,Semi-Furnished,0,0,0,0,0,1,0,3.0,affordable,41000
1812,For Rent,Apartment,London,Nakuru,3,3,1,167,,2003,13,Excellent,Unfurnished,0,0,0,0,1,0,0,3.0,affordable,17000
1814,For Rent,Apartment,London,Nakuru,4,4,0,163,,2005,6,New,Semi-Furnished,0,0,1,0,1,0,0,3.0,affordable,47000
1815,For Rent,Apartment,London,Nakuru,3,2,2,97,,1996,13,Good,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,28000
1816,For Rent,Apartment,London,Nakuru,3,2,2,110,,2023,14,Fair,Unfurnished,0,0,0,0,0,0,0,3.0,affordable,26000
1820,For Rent,Apartment,London,Nakuru,3,3,2,134,,2018,5,Fair,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,29000
1822,For Rent,Apartment,London,Nakuru,3,2,2,119,,1994,8,Excellent,Furnished,0,0,1,0,1,0,0,3.0,affordable,32000
1826,For Rent,Apartment,London,Nakuru,1,1,1,60,,1999,7,New,Semi-Furnished,0,0,1,0,1,0,0,3.0,affordable,24000
1827,For Rent,Apartment,London,Nakuru,3,3,2,108,,1993,12,Good,Unfurnished,0,0,0,0,1,0,0,3.0,affordable,27000
1829,For Rent,Bungalow,London,Nakuru,4,3,3,178,0.133,1990,0,Excellent,Semi-Furnished,0,0,1,0,0,1,0,3.0,affordable,21000
1831,For Rent,Apartment,London,Nakuru,1,1,1,58,,2013,10,New,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,26000
1832,For Rent,Bungalow,London,Nakuru,3,3,1,92,0.891,2023,0,Excellent,Semi-Furnished,0,0,1,0,1,1,0,3.0,affordable,32000
1833,For Rent,Studio,London,Nakuru,0,1,2,24,,1997,6,Excellent,Semi-Furnished,0,0,0,0,1,0,0,3.0,affordable,14000
1836,For Rent,Studio,London,Nakuru,0,1,1,36,,2007,2,Good,Semi-Furnished,0,0,0,0,1,0,0,3.0,affordable,27000
1839,For Rent,Apartment,London,Nakuru,2,2,0,108,,1993,1,Good,Furnished,0,0,0,0,1,0,0,3.0,affordable,32000
1844,For Rent,Studio,London,Nakuru,0,1,1,33,,2024,5,Good,Furnished,0,0,0,0,1,0,0,3.0,affordable,30000
1847,For Rent,Bungalow,Milimani Nakuru,Nakuru,5,4,2,194,0.268,2019,0,Good,Furnished,0,0,0,0,1,1,0,2.0,mid,81000
1848,For Rent,Apartment,Milimani Nakuru,Nakuru,4,3,1,275,,1994,8,Excellent,Unfurnished,0,0,1,0,0,0,0,2.0,mid,43000
1850,For Rent,Apartment,Milimani Nakuru,Nakuru,2,1,1,113,,2013,13,Excellent,Furnished,0,0,0,0,1,0,0,2.0,mid,51000
1852,For Rent,Bungalow,Milimani Nakuru,Nakuru,5,5,2,209,1.466,1996,0,Excellent,Unfurnished,0,0,0,0,0,1,0,2.0,mid,61000
1854,For Rent,Townhouse,Milimani Nakuru,Nakuru,3,2,2,136,,2004,0,Good,Unfurnished,0,0,1,0,0,0,0,2.0,mid,34000
1855,For Rent,Townhouse,Milimani Nakuru,Nakuru,3,2,2,239,,2001,0,Good,Unfurnished,0,0,1,0,1,0,0,2.0,mid,53000
1856,For Rent,Apartment,Milimani Nakuru,Nakuru,3,2,2,137,,1998,15,Good,Unfurnished,0,0,1,0,1,0,0,2.0,mid,33000
1860,For Rent,Apartment,Milimani Nakuru,Nakuru,3,3,0,122,,1998,6,Excellent,Semi-Furnished,0,0,1,0,0,0,0,2.0,mid,49000
1862,For Rent,Bungalow,Milimani Nakuru,Nakuru,5,4,2,124,0.538,2015,0,Excellent,Unfurnished,0,0,0,0,0,1,0,2.0,mid,59000
1863,For Rent,Bungalow,Milimani Nakuru,Nakuru,4,3,2,243,0.522,2018,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,2.0,mid,51000
1864,For Rent,Bungalow,Milimani Nakuru,Nakuru,4,3,1,180,0.487,2003,0,Excellent,Furnished,0,0,1,0,0,1,0,2.0,mid,52000
1867,For Rent,Apartment,Milimani Nakuru,Nakuru,2,1,2,85,,1990,15,Good,Furnished,0,0,1,0,1,0,0,2.0,mid,54000
1869,For Rent,Apartment,Milimani Nakuru,Nakuru,3,3,1,127,,2018,7,Good,Unfurnished,0,0,0,0,0,0,0,2.0,mid,32000
1872,For Rent,Bungalow,Milimani Nakuru,Nakuru,3,2,1,127,1.018,2001,0,Good,Furnished,0,0,1,0,1,1,0,2.0,mid,62000
1874,For Rent,Townhouse,Milimani Nakuru,Nakuru,3,3,3,166,,2011,0,Excellent,Furnished,0,0,0,0,1,0,0,2.0,mid,21000
1881,For Rent,Bungalow,Milimani Nakuru,Nakuru,5,5,2,279,0.266,2014,0,Excellent,Furnished,0,0,0,0,1,1,0,2.0,mid,64000
1882,For Rent,Apartment,Milimani Nakuru,Nakuru,2,1,2,120,,1999,2,New,Furnished,0,0,0,0,1,0,0,2.0,mid,50000
1887,For Rent,Bungalow,Milimani Nakuru,Nakuru,5,5,2,250,1.462,1991,0,New,Unfurnished,0,0,0,0,0,1,0,2.0,mid,50000
1891,For Rent,Apartment,Milimani Nakuru,Nakuru,3,2,1,164,,1990,1,Excellent,Semi-Furnished,0,0,1,0,0,0,0,2.0,mid,33000
1898,For Rent,Bungalow,Milimani Nakuru,Nakuru,4,4,2,88,0.232,1993,0,New,Semi-Furnished,0,0,0,0,1,1,0,2.0,mid,90000
1899,For Rent,Bungalow,Milimani Nakuru,Nakuru,4,3,3,181,0.427,2024,0,Excellent,Unfurnished,0,0,1,0,1,1,0,2.0,mid,44000
1900,For Rent,Bungalow,Milimani Nakuru,Nakuru,4,4,2,182,1.045,2017,0,New,Furnished,0,0,1,0,1,1,0,2.0,mid,84000
1903,For Rent,Apartment,Milimani Nakuru,Nakuru,4,3,0,258,,1995,6,Excellent,Unfurnished,0,0,1,0,1,0,0,2.0,mid,54000
1905,For Rent,Townhouse,Milimani Nakuru,Nakuru,4,3,3,183,,1993,0,Excellent,Semi-Furnished,0,0,0,0,0,0,0,2.0,mid,49000
1908,For Rent,Townhouse,Milimani Nakuru,Nakuru,3,3,3,205,,2012,0,Good,Unfurnished,0,0,0,0,1,0,0,2.0,mid,49000
1911,For Rent,Townhouse,Molo,Nakuru,4,3,2,159,,2020,0,Excellent,Semi-Furnished,0,0,1,0,1,0,1,47.0,affordable,26000
1913,For Rent,Apartment,Molo,Nakuru,2,2,1,106,,1997,4,Excellent,Semi-Furnished,0,0,1,0,1,0,1,47.0,affordable,23000
1915,For Rent,Apartment,Molo,Nakuru,2,2,2,72,,1996,4,Excellent,Unfurnished,0,0,1,0,1,0,0,47.0,affordable,24000
1916,For Rent,Apartment,Molo,Nakuru,3,2,2,98,,2019,8,New,Furnished,0,0,0,0,1,0,1,47.0,affordable,33000
1917,For Rent,Townhouse,Molo,Nakuru,4,3,2,234,,2021,0,New,Furnished,0,0,0,0,1,0,1,47.0,affordable,23000
1919,For Rent,Townhouse,Molo,Nakuru,2,2,2,109,,2003,0,New,Furnished,0,0,0,0,1,0,0,47.0,affordable,28000
1920,For Rent,Apartment,Molo,Nakuru,3,2,1,152,,2020,3,Good,Furnished,0,0,1,0,1,0,0,47.0,affordable,24000
1921,For Rent,Townhouse,Molo,Nakuru,2,2,1,91,,2022,0,Excellent,Unfurnished,0,0,1,0,1,0,0,47.0,affordable,23000
1922,For Rent,Apartment,Molo,Nakuru,2,1,2,53,,2014,7,Excellent,Furnished,0,0,0,0,1,0,1,47.0,affordable,13000
1924,For Rent,Bungalow,Molo,Nakuru,2,1,2,117,0.123,2002,0,Fair,Furnished,0,0,1,0,0,1,1,47.0,affordable,21000
1925,For Rent,Apartment,Molo,Nakuru,2,1,0,90,,2003,4,New,Unfurnished,0,0,0,0,0,0,1,47.0,affordable,18000
1926,For Rent,Apartment,Molo,Nakuru,2,2,2,56,,2017,1,Excellent,Unfurnished,0,0,1,0,1,0,1,47.0,affordable,23000
1929,For Rent,Apartment,Molo,Nakuru,2,1,2,86,,2006,2,New,Unfurnished,0,0,1,0,1,0,0,47.0,affordable,17000
1932,For Rent,Apartment,Naka,Nakuru,2,1,0,81,,2023,7,New,Unfurnished,0,0,0,0,1,0,0,7.0,affordable,25000
1933,For Rent,Apartment,Naka,Nakuru,2,1,1,101,,2018,3,Good,Furnished,0,0,1,0,1,0,1,7.0,affordable,20000
1935,For Rent,Bungalow,Naka,Nakuru,3,2,2,84,0.262,2012,0,New,Unfurnished,0,0,0,0,0,1,0,7.0,affordable,23000
1936,For Rent,Townhouse,Naka,Nakuru,2,1,1,83,,1996,0,Good,Unfurnished,0,0,1,0,0,0,0,7.0,affordable,28000
1938,For Rent,Bungalow,Naka,Nakuru,2,2,2,110,0.457,1998,0,New,Furnished,0,0,1,0,0,1,1,7.0,affordable,26000
1939,For Rent,Apartment,Naka,Nakuru,4,3,2,181,,2024,2,Excellent,Unfurnished,0,0,1,0,1,0,1,7.0,affordable,31000
1940,For Rent,Townhouse,Naka,Nakuru,3,2,1,118,,2021,0,New,Furnished,0,0,1,0,0,0,0,7.0,affordable,26000
1947,For Rent,Bungalow,Naka,Nakuru,2,1,2,138,0.396,1999,0,Good,Furnished,0,0,1,0,1,1,0,7.0,affordable,23000
1948,For Rent,Townhouse,Naka,Nakuru,2,1,2,119,,1998,0,New,Unfurnished,0,0,0,0,0,0,0,7.0,affordable,29000
1950,For Rent,Bedsitter,Njoro,Nakuru,0,1,0,18,,2018,2,Good,Furnished,0,0,1,0,0,0,0,19.0,affordable,9000
1951,For Rent,Single Room,Njoro,Nakuru,0,1,0,12,,2000,4,New,Furnished,0,0,0,0,1,0,0,19.0,affordable,9500
1952,For Rent,Single Room,Njoro,Nakuru,0,1,0,23,,2013,0,Good,Unfurnished,0,0,0,0,1,0,0,19.0,affordable,8500
1953,For Rent,Bedsitter,Njoro,Nakuru,0,1,0,13,,2012,2,New,Furnished,0,0,1,0,1,0,0,19.0,affordable,8000
1954,For Rent,Single Room,Njoro,Nakuru,0,1,0,22,,2005,2,New,Semi-Furnished,0,0,1,0,1,0,0,19.0,affordable,5000
1955,For Rent,Single Room,Njoro,Nakuru,0,1,0,27,,2006,0,New,Furnished,0,0,1,0,0,0,0,19.0,affordable,6000
1956,For Rent,Single Room,Njoro,Nakuru,0,1,0,19,,2003,3,Good,Semi-Furnished,0,0,0,0,1,0,0,19.0,affordable,9500
1957,For Rent,Studio,Njoro,Nakuru,0,1,0,15,,2005,4,Good,Semi-Furnished,0,0,0,0,0,0,0,19.0,affordable,8500
1958,For Rent,Bedsitter,Njoro,Nakuru,0,1,0,23,,2003,0,Excellent,Furnished,0,0,0,0,1,0,0,19.0,affordable,8500
1959,For Rent,Bedsitter,Njoro,Nakuru,0,1,0,14,,2008,4,Good,Unfurnished,0,0,1,0,0,0,0,19.0,affordable,8000
1960,For Rent,Bedsitter,Njoro,Nakuru,0,1,0,15,,2015,4,Fair,Furnished,0,0,1,0,1,0,0,19.0,affordable,9000
1961,For Rent,Bedsitter,Njoro,Nakuru,0,1,0,24,,2015,0,New,Semi-Furnished,0,0,1,0,0,0,0,19.0,affordable,8500
1962,For Rent,Studio,Njoro,Nakuru,0,1,0,14,,2000,2,Excellent,Furnished,0,0,1,0,0,0,0,19.0,affordable,9500
1963,For Rent,Studio,Njoro,Nakuru,0,1,0,22,,2006,2,New,Unfurnished,0,0,1,0,0,0,0,19.0,affordable,5000
1964,For Rent,Single Room,Njoro,Nakuru,0,1,0,22,,2005,4,New,Furnished,0,0,0,0,0,0,0,19.0,affordable,5500
1965,For Rent,Bedsitter,Njoro,Nakuru,0,1,0,12,,2013,3,Good,Furnished,0,0,1,0,0,0,0,19.0,affordable,6500
1966,For Rent,Single Room,Njoro,Nakuru,0,1,0,15,,2018,2,Excellent,Furnished,0,0,1,0,1,0,0,19.0,affordable,6000
1967,For Rent,Bedsitter,Njoro,Nakuru,0,1,0,26,,2002,0,New,Semi-Furnished,0,0,1,0,1,0,0,19.0,affordable,5000
1968,For Rent,Single Room,Njoro,Nakuru,0,1,0,23,,2011,2,Excellent,Furnished,0,0,1,0,1,0,0,19.0,affordable,9500
1969,For Rent,Studio,Njoro,Nakuru,0,1,0,13,,2020,4,Good,Unfurnished,0,0,0,0,0,0,0,19.0,affordable,8000
1970,For Rent,Single Room,Njoro,Nakuru,0,1,0,12,,2003,4,Excellent,Furnished,0,0,0,0,0,0,0,19.0,affordable,9500
1971,For Rent,Single Room,Njoro,Nakuru,0,1,0,28,,2023,1,Good,Furnished,0,0,0,0,1,0,0,19.0,affordable,7000
1972,For Rent,Studio,Njoro,Nakuru,0,1,0,17,,2015,3,Excellent,Furnished,0,0,1,0,1,0,0,19.0,affordable,9000
1973,For Rent,Studio,Njoro,Nakuru,0,1,0,13,,2016,2,New,Semi-Furnished,0,0,0,0,1,0,0,19.0,affordable,9500
1974,For Rent,Single Room,Njoro,Nakuru,0,1,0,28,,2023,4,Fair,Semi-Furnished,0,0,1,0,1,0,0,19.0,affordable,6500
1975,For Rent,Bedsitter,Njoro,Nakuru,0,1,0,22,,2013,1,Excellent,Unfurnished,0,0,1,0,1,0,0,19.0,affordable,8000
1976,For Rent,Studio,Njoro,Nakuru,0,1,0,20,,2000,3,Good,Furnished,0,0,1,0,1,0,0,19.0,affordable,5000
1977,For Rent,Studio,Njoro,Nakuru,0,1,0,23,,2013,3,Good,Semi-Furnished,0,0,1,0,1,0,0,19.0,affordable,9500
1978,For Rent,Studio,Njoro,Nakuru,0,1,0,21,,2002,1,New,Furnished,0,0,0,0,1,0,0,19.0,affordable,9500
1979,For Rent,Bedsitter,Njoro,Nakuru,0,1,0,23,,2017,4,Excellent,Semi-Furnished,0,0,0,0,1,0,0,19.0,affordable,6500
1981,For Rent,Apartment,Rhonda,Nakuru,4,3,2,143,,2001,12,New,Furnished,0,0,1,0,1,0,0,4.5,affordable,40000
1983,For Rent,Apartment,Rhonda,Nakuru,2,2,0,76,,2006,12,Excellent,Furnished,0,0,0,0,1,0,0,4.5,affordable,27000
1984,For Rent,Apartment,Rhonda,Nakuru,4,3,2,153,,1999,9,New,Semi-Furnished,0,0,0,0,1,0,0,4.5,affordable,37000
1985,For Rent,Studio,Rhonda,Nakuru,0,1,1,34,,2013,2,Good,Semi-Furnished,0,0,0,0,1,0,0,4.5,affordable,18000
1989,For Rent,Studio,Rhonda,Nakuru,0,1,2,20,,2000,12,Good,Semi-Furnished,0,0,0,0,1,0,0,4.5,affordable,27000
1994,For Rent,Apartment,Rhonda,Nakuru,2,2,2,113,,2016,8,Excellent,Unfurnished,0,0,1,0,1,0,0,4.5,affordable,22000
1995,For Rent,Apartment,Rhonda,Nakuru,2,1,2,109,,1995,12,New,Furnished,0,0,0,0,1,0,0,4.5,affordable,31000
1999,For Rent,Townhouse,Section 58,Nakuru,3,3,2,127,,2005,0,New,Furnished,0,0,0,0,1,0,0,3.5,mid,35000
2001,For Rent,Apartment,Section 58,Nakuru,1,1,2,68,,2023,10,New,Furnished,0,0,1,0,0,0,0,3.5,mid,28000
2002,For Rent,Apartment,Section 58,Nakuru,1,1,1,54,,2019,0,Excellent,Semi-Furnished,0,0,1,0,0,0,0,3.5,mid,27000
2005,For Rent,Bungalow,Section 58,Nakuru,5,5,3,20,0.245,2010,0,New,Furnished,0,0,0,0,1,1,0,3.5,mid,47000
2006,For Rent,Bungalow,Section 58,Nakuru,3,3,2,90,0.558,2024,0,Fair,Furnished,0,0,0,0,1,1,0,3.5,mid,29000
2011,For Rent,Bungalow,Section 58,Nakuru,5,5,2,90,0.515,2017,0,New,Semi-Furnished,0,0,1,0,1,1,0,3.5,mid,44000
2012,For Rent,Bungalow,Section 58,Nakuru,4,3,2,221,1.45,2005,0,Excellent,Unfurnished,0,0,1,0,1,1,0,3.5,mid,39000
2013,For Rent,Bungalow,Section 58,Nakuru,3,2,1,137,0.189,2013,0,Fair,Unfurnished,0,0,0,0,1,1,0,3.5,mid,37000
2016,For Rent,Studio,Shabab,Nakuru,0,1,1,29,,1991,1,New,Unfurnished,0,0,0,0,1,0,0,4.0,affordable,14000
2020,For Rent,Studio,Shabab,Nakuru,0,1,1,29,,2021,1,Excellent,Unfurnished,0,0,1,0,0,0,0,4.0,affordable,20000
2021,For Rent,Bungalow,Shabab,Nakuru,5,4,1,144,0.109,2024,0,New,Furnished,0,0,0,0,1,1,0,4.0,affordable,42000
2023,For Rent,Apartment,Shabab,Nakuru,2,1,2,194,,2021,7,Excellent,Furnished,0,0,1,0,1,0,0,4.0,affordable,28000
2025,For Rent,Bungalow,Shabab,Nakuru,4,4,1,149,0.105,1996,0,New,Furnished,0,0,0,0,1,1,0,4.0,affordable,20000
2026,For Rent,Apartment,Shabab,Nakuru,2,1,1,79,,1998,2,Excellent,Semi-Furnished,0,0,1,0,1,0,0,4.0,affordable,25000
2029,For Rent,Bungalow,Shabab,Nakuru,3,3,2,190,0.295,2006,0,New,Semi-Furnished,0,0,0,0,0,1,0,4.0,affordable,28000
2032,For Rent,Studio,Shabab,Nakuru,0,1,1,26,,2019,3,Excellent,Unfurnished,0,0,0,0,1,0,0,4.0,affordable,19000
2033,For Rent,Bungalow,Shabab,Nakuru,5,4,2,230,0.271,2007,0,Excellent,Furnished,0,0,1,0,1,1,0,4.0,affordable,19000
2035,For Rent,Townhouse,Annex,Eldoret,4,3,1,99,,2015,0,Excellent,Furnished,0,0,1,0,0,0,0,2.5,mid,65000
2037,For Rent,Apartment,Annex,Eldoret,2,1,2,99,,2024,2,Fair,Unfurnished,0,0,0,0,1,0,0,2.5,mid,41000
2038,For Rent,Bungalow,Annex,Eldoret,3,2,2,175,0.25,2000,0,New,Semi-Furnished,0,0,1,0,1,1,0,2.5,mid,63000
2043,For Rent,Bungalow,Annex,Eldoret,5,5,1,153,1.005,2013,0,Excellent,Semi-Furnished,0,0,1,0,1,1,0,2.5,mid,44000
2044,For Rent,Bungalow,Annex,Eldoret,3,2,3,142,1.473,1995,0,Excellent,Furnished,0,0,0,0,1,1,0,2.5,mid,73000
2047,For Rent,Apartment,Annex,Eldoret,2,1,2,80,,1999,4,Fair,Semi-Furnished,0,0,1,0,1,0,0,2.5,mid,39000
2051,For Rent,Townhouse,Annex,Eldoret,5,4,3,280,,2012,0,Excellent,Unfurnished,0,0,1,0,1,0,0,2.5,mid,57000
2052,For Rent,Apartment,Annex,Eldoret,2,1,2,120,,2001,9,Excellent,Unfurnished,0,0,0,0,1,0,0,2.5,mid,54000
2054,For Rent,Apartment,Annex,Eldoret,2,1,1,118,,2012,0,Excellent,Semi-Furnished,0,0,0,0,0,0,0,2.5,mid,56000
2055,For Rent,Apartment,Annex,Eldoret,2,1,2,76,,2022,12,Excellent,Semi-Furnished,0,0,1,0,1,0,0,2.5,mid,57000
2057,For Rent,Townhouse,Elgon View,Eldoret,3,2,1,178,,2022,0,New,Semi-Furnished,0,0,1,0,1,0,0,3.0,mid,92000
2058,For Rent,Apartment,Elgon View,Eldoret,2,2,1,122,,1998,12,Excellent,Semi-Furnished,0,0,0,0,0,0,0,3.0,mid,47000
2059,For Rent,Bungalow,Elgon View,Eldoret,3,2,2,81,0.9,2019,0,New,Unfurnished,0,0,0,0,1,1,0,3.0,mid,47000
2063,For Rent,Townhouse,Elgon View,Eldoret,4,3,2,129,,1998,0,Excellent,Semi-Furnished,0,0,0,0,1,0,0,3.0,mid,79000
2064,For Rent,Bungalow,Elgon View,Eldoret,3,2,2,156,1.426,1995,0,Excellent,Unfurnished,0,0,0,0,0,1,0,3.0,mid,67000
2065,For Rent,Apartment,Elgon View,Eldoret,2,1,2,131,,2021,0,New,Furnished,0,0,1,0,1,0,0,3.0,mid,66000
2068,For Rent,Apartment,Elgon View,Eldoret,3,2,1,138,,2008,12,Good,Semi-Furnished,0,0,0,0,0,0,0,3.0,mid,115000
2070,For Rent,Bungalow,Elgon View,Eldoret,3,2,2,141,0.484,2016,0,New,Semi-Furnished,0,0,0,0,1,1,0,3.0,mid,82000
2073,For Rent,Apartment,Elgon View,Eldoret,2,2,1,111,,1996,10,Fair,Furnished,0,0,1,0,1,0,0,3.0,mid,79000
2075,For Rent,Apartment,Elgon View,Eldoret,3,2,0,146,,2008,3,Good,Unfurnished,0,0,0,0,1,0,0,3.0,mid,65000
2076,For Rent,Townhouse,Elgon View,Eldoret,4,4,1,150,,2018,0,Fair,Furnished,0,0,1,0,1,0,0,3.0,mid,100000
2079,For Rent,Apartment,Huruma,Eldoret,3,3,1,98,,2003,8,Fair,Furnished,0,0,0,0,1,0,0,4.0,affordable,31000
2082,For Rent,Apartment,Huruma,Eldoret,4,4,2,172,,1998,9,Good,Furnished,0,0,0,0,1,0,0,4.0,affordable,27000
2083,For Rent,Apartment,Huruma,Eldoret,2,1,0,81,,1990,5,New,Unfurnished,0,0,1,0,1,0,0,4.0,affordable,22000
2084,For Rent,Apartment,Huruma,Eldoret,1,1,1,53,,2012,4,Fair,Semi-Furnished,0,0,0,0,1,0,0,4.0,affordable,23000
2086,For Rent,Bungalow,Huruma,Eldoret,4,3,2,284,1.485,2013,0,Excellent,Semi-Furnished,0,0,1,0,1,1,0,4.0,affordable,19000
